timestamp,cpu_temp,gpu_temp,mb_temp,is_anomaly,anomaly_type
2025-06-09 23:29:26.401501,42.56586009396221,49.64478866354985,36.56136825515845,0,
2025-06-09 23:30:26.401501,44.69208352438307,48.313542835312056,37.79017211185288,0,
2025-06-09 23:31:26.401501,44.02098880669369,50.10621687659695,38.72090877780612,0,
2025-06-09 23:32:26.401501,42.275011852030424,49.65534782344733,37.180734423757734,0,
2025-06-09 23:33:26.401501,43.24602577345308,47.311483258090995,36.77035615863406,0,
2025-06-09 23:34:26.401501,45.51940439941808,46.52162174363086,37.17024248277041,0,
2025-06-09 23:35:26.401501,41.484652008087274,48.98600125162589,37.44512271044233,0,
2025-06-09 23:36:26.401501,43.525802738467284,47.483312724473365,37.05857246115628,0,
2025-06-09 23:37:26.401501,45.26405564258477,49.06221278731993,38.0641259643273,0,
2025-06-09 23:38:26.401501,43.174802072532664,47.465585805704535,37.86535538292003,0,
2025-06-09 23:39:26.401501,43.40609766174393,47.33563784025305,37.27503165743229,0,
2025-06-09 23:40:26.401501,44.033733603586526,48.48117764447405,37.548361091980816,0,
2025-06-09 23:41:26.401501,45.66330755100225,50.159027817928916,36.35470628253642,0,
2025-06-09 23:42:26.401501,43.5765070460369,49.28292340705269,37.86470794176829,0,
2025-06-09 23:43:26.401501,43.81493313839994,50.65593537007668,36.514412234322954,0,
2025-06-09 23:44:26.401501,43.86808398694023,47.10331033925528,37.42935238640739,0,
2025-06-09 23:45:26.401501,46.55189879042403,47.433337349249406,37.303908782865,0,
2025-06-09 23:46:26.401501,46.57630069362522,48.95052635823668,38.068020502845194,0,
2025-06-09 23:47:26.401501,45.437126022245096,52.39816026148894,37.361222414276725,0,
2025-06-09 23:48:26.401501,44.86282683674542,50.22638982669941,37.70075386074533,0,
2025-06-09 23:49:26.401501,45.2575872906828,47.68040895911275,38.95626298443323,0,
2025-06-09 23:50:26.401501,46.05453815449744,49.2314985100834,36.526357431354775,0,
2025-06-09 23:51:26.401501,43.67156797400692,49.74217494981585,37.894182222575864,0,
2025-06-09 23:52:26.401501,45.8268340777571,48.62347893112098,38.51686993320034,0,
2025-06-09 23:53:26.401501,43.440734200152754,50.461834788437415,37.345107277070255,0,
2025-06-09 23:54:26.401501,44.10047901446785,49.372676568134686,37.88585322987121,0,
2025-06-09 23:55:26.401501,45.68895634545469,49.22378064716708,36.801862487786444,0,
2025-06-09 23:56:26.401501,43.3967952354012,51.628599084229464,36.62571465871768,0,
2025-06-09 23:57:26.401501,44.729035324097886,47.2391647131894,38.51223923990681,0,
2025-06-09 23:58:26.401501,44.050979749156575,48.42639395484734,37.69465244238467,0,
2025-06-09 23:59:26.401501,44.70074753662194,48.70858688856763,36.928035576213894,0,
2025-06-10 00:00:26.401501,42.20141089453928,48.72847839500195,37.62129684037356,0,
2025-06-10 00:01:26.401501,43.272099988337615,48.97232007133414,38.50536406606784,0,
2025-06-10 00:02:26.401501,44.38738812038582,50.86361196931184,38.48461805126272,0,
2025-06-10 00:03:26.401501,46.058358387472026,51.84114317618569,38.90363531558439,0,
2025-06-10 00:04:26.401501,45.00088838158262,51.63584798754309,37.68406455080582,0,
2025-06-10 00:05:26.401501,45.22099476624243,48.7978800857249,37.607125165107874,0,
2025-06-10 00:06:26.401501,45.949992194181014,50.23152737676329,38.39558985851665,0,
2025-06-10 00:07:26.401501,44.42584878908917,51.136475518359575,38.952769015383325,0,
2025-06-10 00:08:26.401501,45.632622290832295,50.88349687896568,37.87485063416359,0,
2025-06-10 00:09:26.401501,44.587231639525065,52.54751833564988,38.96285199103391,0,
2025-06-10 00:10:26.401501,43.708524379532754,49.64128945716403,37.95132108063278,0,
2025-06-10 00:11:26.401501,45.08888149145834,50.95415105947139,39.86985219650702,0,
2025-06-10 00:12:26.401501,46.0971654248345,50.19519327128503,36.88594065815705,0,
2025-06-10 00:13:26.401501,45.905516926633574,51.227004342084946,39.51133183932032,0,
2025-06-10 00:14:26.401501,45.59865490086975,49.29738272398831,37.10725853632055,0,
2025-06-10 00:15:26.401501,48.04639655823916,49.587640357015786,39.30555433441376,0,
2025-06-10 00:16:26.401501,46.11047689775003,49.95118081647915,38.41742288295232,0,
2025-06-10 00:17:26.401501,46.71982090789134,50.266123386198416,38.007868126818344,0,
2025-06-10 00:18:26.401501,48.0227342957764,53.49877133436682,37.66527928749916,0,
2025-06-10 00:19:26.401501,44.53399675196079,53.00522598412621,37.671543322552594,0,
2025-06-10 00:20:26.401501,44.832769217271625,50.98836163514396,38.981183479035295,0,
2025-06-10 00:21:26.401501,47.65872841175696,51.631924221265294,38.82575546450232,0,
2025-06-10 00:22:26.401501,45.16039478996118,49.04603226063776,38.32847313669856,0,
2025-06-10 00:23:26.401501,46.03156384642409,93.87142104043082,38.47967291412966,1,gpu
2025-06-10 00:24:26.401501,47.114600602100886,51.80734901898239,37.825617358395036,0,
2025-06-10 00:25:26.401501,46.97937513981282,53.35152944288131,38.43828041666841,0,
2025-06-10 00:26:26.401501,47.886918319660175,52.18825528603105,39.27468895821376,0,
2025-06-10 00:27:26.401501,47.67101811161184,52.41239605003089,37.861613390910534,0,
2025-06-10 00:28:26.401501,47.28808610375721,52.274684485702906,39.026256728577245,0,
2025-06-10 00:29:26.401501,45.4892809771111,52.29648632154564,38.26183735515547,0,
2025-06-10 00:30:26.401501,47.10012458999373,49.86275411939831,37.43057554809736,0,
