timestamp,cpu_temp,gpu_temp,mb_temp,is_anomaly,hour,minute,day_of_week,anomaly_score
2025-06-09 22:59:00.248992,41.284057252119695,47.722084400786095,35.9204668342372,1,22,59,0,-0.0067781554112826825
2025-06-09 23:00:00.248992,43.40915499555838,46.389150042075016,37.14870784744053,1,23,0,0,-0.008798730588724157
2025-06-09 23:01:00.248992,42.73695901599671,48.18017219055149,38.07889388245764,1,23,1,0,-0.005297402536338369
2025-06-09 23:02:00.248992,40.98990524553749,47.72768791370794,36.53818112051128,0,23,2,0,0.010793365790973453
2025-06-09 23:03:00.248992,41.959866817741535,45.38224482452368,36.12727668077829,0,23,3,0,0.017543866465450142
2025-06-09 23:04:00.248992,44.23221758110047,44.59084151615445,36.52664907361161,0,23,4,0,0.016479740211772897
2025-06-09 23:05:00.248992,40.19646183334519,47.05371598951277,36.801027623071285,0,23,5,0,0.02154023502470137
2025-06-09 23:06:00.248992,42.23663373258477,45.5495592156496,36.413987958215024,0,23,6,0,0.03558656608828603
2025-06-09 23:07:00.248992,43.9739323494814,47.12702784766487,37.41906431777561,0,23,7,0,0.02483924387111547
2025-06-09 23:08:00.248992,41.883749054296246,45.529006278349904,37.219828873801816,0,23,8,0,0.03020776083522858
2025-06-09 23:09:00.248992,42.11413949816294,45.39770059488158,36.62905257564179,0,23,9,0,0.03278845696571109
2025-06-09 23:10:00.248992,42.74089489168208,46.54191957661738,36.9019417360286,0,23,10,0,0.028476445077316948
2025-06-09 23:11:00.248992,44.36961290455982,48.21848584826528,35.70785895931521,0,23,11,0,0.0339836232218973
2025-06-09 23:12:00.248992,42.28198109513775,47.34113448070397,37.21744496631872,0,23,12,0,0.040587928932240835
2025-06-09 23:13:00.248992,42.51960052895216,48.71293645590501,35.86674592959906,0,23,13,0,0.0366496119813694
2025-06-09 23:14:00.248992,42.57196938020951,45.1591384291592,36.781295083042025,0,23,14,0,0.03348668051499892
2025-06-09 23:15:00.248992,45.25502686256417,45.48802945745962,36.65547281893507,0,23,15,0,0.03425750635974911
2025-06-09 23:16:00.248992,45.27869613520834,47.00411952061136,37.41921822363676,0,23,16,0,0.0373276156139124
2025-06-09 23:17:00.248992,44.13881353779153,50.45069153480858,36.71206617204994,0,23,17,0,0.03128338997152191
2025-06-09 23:18:00.248992,43.56383114425338,48.27789628796134,37.05125601449931,0,23,18,0,0.03730076532015769
2025-06-09 23:19:00.248992,43.957933121157815,45.73092770482527,38.30643589967074,0,23,19,0,0.03524336745122714
2025-06-09 23:20:00.248992,44.7542502514815,47.281066655559485,35.876213479846804,0,23,20,0,0.03940603134151088
2025-06-09 23:21:00.248992,42.37067109310736,47.79082962846651,37.243733782126085,0,23,21,0,0.034906151380533657
2025-06-09 23:22:00.248992,44.52535298617532,46.67125729374831,37.86612938740945,0,23,22,0,0.03950634021607602
2025-06-09 23:23:00.248992,42.138693676212725,48.50877400252737,36.69408701510024,0,23,23,0,0.0328331857505596
2025-06-09 23:24:00.248992,42.79790384714428,47.41881381714933,37.23456564620943,0,23,24,0,0.032896434900067995
2025-06-09 23:25:00.248992,44.38587133390113,47.26915312983674,36.15031998200966,0,23,25,0,0.03786783081720935
2025-06-09 23:26:00.248992,42.09322518847792,49.67324401384455,35.97392963525604,0,23,26,0,0.036945638216721366
2025-06-09 23:27:00.248992,43.42500505989954,45.28311931689189,37.86022410780763,0,23,27,0,0.03589841274215877
2025-06-09 23:28:00.248992,42.746514094539656,46.46969547292198,37.04241961507621,0,23,28,0,0.03338778760860661
2025-06-09 23:29:00.248992,43.39587132673217,46.751272573732976,36.27559747126901,0,23,29,0,0.036000786740531754
2025-06-09 23:30:00.248992,40.89614897233877,46.77058551170118,36.9686658792733,0,23,30,0,0.029717288413612097
2025-06-09 23:31:00.248992,41.96647720413185,47.01388589502549,37.85255267396496,0,23,31,0,0.03863268594290081
2025-06-09 23:32:00.248992,43.0814293313506,48.90467378575901,37.83163865674511,0,23,32,0,0.02832290963955053
2025-06-09 23:33:00.248992,44.7520884571802,49.88173828074794,38.25050035043847,0,23,33,0,0.03316854470951869
2025-06-09 23:34:00.248992,43.69433217953072,49.676013684465225,37.03078644977987,0,23,34,0,0.022549743304789094
2025-06-09 23:35:00.248992,43.91417716737716,46.83765368742701,36.95371636567524,0,23,35,0,0.03190529064692682
2025-06-09 23:36:00.248992,44.64293807842574,48.27094620313038,37.74206280063901,0,23,36,0,0.03938938421220928
2025-06-09 23:37:00.248992,43.118583040870185,49.17557689603108,38.29913614127384,0,23,37,0,0.02827427294943996
2025-06-09 23:38:00.248992,44.32516979860505,48.92231814062481,37.22112438804997,0,23,38,0,0.02744513049486852
2025-06-09 23:39:00.248992,43.27961729530036,50.586096819312814,38.30904481892156,0,23,39,0,0.02790274643099755
2025-06-09 23:40:00.248992,42.400773078402814,47.67966250546911,37.2974454300678,0,23,40,0,0.029216562803002888
2025-06-09 23:41:00.248992,43.781018131122856,48.992356018968174,39.21592051633928,0,23,41,0,0.0270497744343986
2025-06-09 23:42:00.248992,44.78921490512661,48.2332674917232,36.2319653983031,0,23,42,0,0.029159927545543418
2025-06-09 23:43:00.248992,44.59750414904581,49.264985175703295,38.85732545052643,0,23,43,0,0.025954866310835767
2025-06-09 23:44:00.248992,44.29060476807992,47.335307524803575,36.45323346992564,0,23,44,0,0.025920223418501975
2025-06-09 23:45:00.248992,46.7383339736363,47.625546480111495,38.65152304211234,0,23,45,0,0.02372991481844755
2025-06-09 23:46:00.248992,44.80242676496021,47.98910561729442,37.76339781655741,0,23,46,0,0.032637753867512886
2025-06-09 23:47:00.248992,45.41180813030357,48.304104219816764,37.353861738024456,0,23,47,0,0.027691630485133234
2025-06-09 23:48:00.248992,46.71478377606852,51.536845554805,37.01130402764522,0,23,48,0,0.018455400539683198
2025-06-09 23:49:00.248992,43.22613339162531,51.04343094362299,37.01761164238486,0,23,49,0,0.010441754713784501
2025-06-09 23:50:00.248992,43.525017916141685,49.02673468344904,38.32730782847032,0,23,50,0,0.013412294631955146
2025-06-09 23:51:00.248992,46.35111406753224,49.67050270492822,38.17194829238996,0,23,51,0,0.01627808406986775
2025-06-09 23:52:00.248992,43.85294229773393,47.084853522296896,37.67474689058494,0,23,52,0,0.011251699271952909
2025-06-09 23:53:00.248992,44.7242980982051,93.87142104043082,37.82604004002017,1,23,53,0,-0.0859749299390703
2025-06-09 23:54:00.248992,45.807546486345615,49.84676784534948,37.1720903005174,0,23,54,0,0.003190421494666751
2025-06-09 23:55:00.248992,45.672557540947565,51.391303044583424,37.78487161723578,0,23,55,0,0.0007362094855180024
2025-06-09 23:56:00.248992,46.580362117608274,50.2284209829532,38.62141085718781,0,23,56,0,4.28512542194337e-05
2025-06-09 23:57:00.248992,46.36474818132002,50.45299115459316,37.20847842576463,1,23,57,0,-0.004511815260373919
2025-06-09 23:58:00.248992,45.98212731472199,50.31574630215008,38.37327733405964,1,23,58,0,-0.005737349625513644
